expo_cond,group_comp,timepoint,gene,baseMean,padj,log2FoldChange
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Adm_30365,266.860744251212,0.0222832982983808,-1.06835008756179
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Ankrd29_58778,45.8253256622833,0.0222832982983808,-1.08036200777496
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Bves_61287,414.060472343718,0.0222832982983808,-2.30312336372154
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,C3_30423,1424.75078429831,0.0222832982983808,1.06373558193861
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Fyn_72203,221.530961932498,0.0222832982983808,-0.640968269363544
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Gbp8_67850,57.864611635779,0.0222832982983808,2.4796988453954
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Gch1_54668,146.957989785369,0.0222832982983808,0.953615405399531
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Idi1_75680,390.763713658168,0.0222832982983808,1.17662306564654
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Ift20_65044,667.596476246784,0.0222832982983808,0.702134589219373
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Macf1_68351,1748.5497545774,0.0222832982983808,-0.788954603379078
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Ptp4a2_62762,1782.62211984515,0.0222832982983808,0.65938844269332
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Sumo2_70215,1332.07161664891,0.0222832982983808,0.785299624369525
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Tgtp2_63879,104.446377550374,0.0222832982983808,2.4214553303236
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Wnk1_72383,2003.34348599221,0.0222832982983808,-0.659405844852709
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Actc1_79948,18446.1055077177,0.0225884037468218,-1.63699275352544
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Fam189b_69112,147.183817685425,0.0233656529527188,-0.727499518947811
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Fbxl5_79890,232.395624804494,0.023395127381566,0.704998765264967
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Eml1_68848,237.463281387804,0.0235629486728892,-0.676578233707357
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Alox5ap_31609,105.284113511399,0.0245707523973914,0.684480573639201
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,BC034090_75366,84.2815265631718,0.0250754824155046,-0.965083479024993
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Cwf19l2_60987,58.4974812508241,0.0250754824155046,1.60732561520781
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Ly6g_74159,1006.21009942626,0.0250754824155046,0.953879328752017
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Pla2g4a_63291,140.14369807566,0.0250754824155046,0.931729332000366
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Ppp1r3c_54768,986.639910497633,0.0250754824155046,-0.715789382592356
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Prox1_60195,166.285471570125,0.0250754824155046,-1.37276241212265
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Tjp1_79252,44.9311897529614,0.0250754824155046,-1.30109882694125
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Znfx1_76964,1530.02624094766,0.0250754824155046,-0.720645105122238
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Rgs7bp_54317,35.7889377225725,0.0253552299849444,-1.61421593659147
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Adamts12_57172,38.2416571688393,0.026250450994815,-1.19977108330538
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Srrt_76011,239.447005472786,0.026250450994815,-0.603205187792049
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Col6a6_62163,39.3354652929758,0.0268005746142912,1.95438228733971
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Ppig_70633,117.589674788227,0.0277797496061253,2.19681811381018
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Rab9_68516,710.564806452836,0.0277797496061253,0.603409215373688
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Tead2_79272,24.0345619916338,0.0277797496061253,-1.18566328530767
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Cd177_59878,71.6993624894308,0.0281914705768653,2.9401229715569
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Fam3c_82260,368.356950883173,0.0289190599078994,-0.61047072870308
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Glb1l2_77594,59.004512463085,0.0289190599078994,1.0942009852175
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Iigp1_30403,558.402352658343,0.0295793075274709,1.88149122754887
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Sbf2_80626,197.725272693762,0.0295793075274709,-0.873937059344912
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Topors_65656,180.514772423794,0.0295793075274709,0.67521109204808
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Rpl39_77972,963.453982331467,0.0302330800624422,0.655616181892713
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Atp5j2_63480,3613.95811305932,0.0307492702001013,0.764613550393687
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Nat2_30293,41.4363693225686,0.032145213978709,1.55576755704096
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Mpc2_29526,1369.16165958226,0.0323059316693637,0.717904223536189
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Myo18b_78617,1029.16425442575,0.0323059316693637,-2.21856610512492
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Mrps17_29337,320.997599836055,0.0329748699500389,0.985007777159987
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Liph_60527,591.118584838731,0.0332090698479679,0.65228680336017
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Gm16519_65150,171.680483015031,0.0347218367329694,1.12416196411818
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Klk13_71623,47.2139583279249,0.0349736802142593,1.39513581092466
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Taf1a_71741,130.375624091903,0.0354636385531275,-0.712396645825965
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Ep300_79748,30.031600144467,0.0361365225757399,-1.15292544227572
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Kif3c_79656,118.834483198323,0.0361630346021767,-0.689994290342808
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Slfn3_82374,1054.17745736515,0.0364475431015493,1.0156142993953
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Rbm15b_66413,125.571411007274,0.0365467011230529,-1.04321702909465
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Slco4c1_77262,41.8966657450352,0.0365467011230529,0.898259772396232
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Speer4c_70937,15.1770856951077,0.0365467011230529,2.11190987312841
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,H2-Q10_68579,15.6907953292412,0.0367276624470791,2.9916855864943
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Hist1h4i_77144,105.192679653009,0.0367276624470791,0.891452655275819
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Shmt1_63816,49.5558146554311,0.0367276624470791,0.761647503909614
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Taf3_65310,59.6068429874259,0.0367276624470791,-0.755294743715793
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Adamts17_75883,61.1818040995176,0.0374236379206411,-1.19407176254928
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Brox_65332,286.160931288746,0.0374686255777767,0.656703991769217
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Limch1_71443,3965.91354052777,0.0374686255777767,-0.849649843980377
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Ly6a_67292,954.159044762263,0.0374686255777767,0.907779877995266
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Atraid_68554,597.418427394475,0.0386002192039636,0.662310058942235
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Tacc1_70858,1330.04866214969,0.0388434272960457,-0.748281292042041
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Col13a1_67267,679.447108825437,0.0389331392832069,-0.810665635142364
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Ccr1_55926,14.8650815247741,0.0391170315001274,2.16503147660191
